,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
7034,Oranges,4190.0,9.0,210.2967393,7.81,125.7965574,Military,418.101891,560.4346928,315.9753653
7036,Blues,4444.0,12.0,,9.556000000000001,562.2962192000001,Environment,781.5441258999999,997.8985280999999,125.62309760000001
7037,Browns,9904.0,8.0,,6.096,166.0322608,Financial,814.8934774,644.6052907000001,729.1762141
7038,Reds,8758.0,8.0,136.78124880000001,3.242,215.24383089999998,Foreign_Affairs,633.8887756,504.095958,527.6790338000001
7039,Purples,4154.0,16.0,538.970442,11.845999999999998,146.421528,Education,991.4685063,697.8759198,598.9594109
7041,Browns,3910.0,15.0,558.0633371,12.09,74.46639884,Environment,840.1951136,721.2492006,883.0806236
7042,Turquoises,6857.0,11.0,109.35180090000001,3.1430000000000002,91.69271037,Financial,445.6985754,407.74600160000006,477.67576629999996
7043,Khakis,4132.0,8.0,18.59097366,5.867999999999999,18.41348546,Environment,499.5969078,481.7852617,503.69934169999993
7045,Khakis,8258.0,10.0,253.97371659999996,1.742,74.65261496,Education,397.87382579999996,382.9801635,299.054109
7046,Yellows,5220.0,14.0,248.2258568,,370.12403789999996,Environment,585.5894542999999,,273.1128341
7047,Browns,5000.0,11.0,667.4105722999999,11.0,71.89680086,Healthcare,899.8178978,824.3928176,924.6784907
7048,Khakis,,6.0,238.95946919999997,3.388,130.30724850000001,Social,388.4551105,371.05839330000003,332.56814049999997
7049,Blues,4402.0,15.0,553.0249794,9.597999999999999,395.7381665,Environment,513.7862414,785.0429355,26.29429777
7050,Turquoises,4289.0,14.0,127.4066165,5.711,89.11730544,Environment,542.7597868,508.3930922,380.2769756
7051,Browns,6941.0,9.0,552.1226827,9.059,171.4618781,Financial,898.2549749,674.645356,840.1932265
7052,Browns,,12.0,408.43025980000004,11.532,53.14198976,Social,550.348968,549.0063813999999,902.3414384
7053,Greens,4588.0,12.0,221.50388480000004,5.412000000000001,88.96984901,Education,639.3379231,503.4658017,327.8462827
7054,Turquoises,3763.0,13.0,101.4257359,6.237,44.16948056,Environment,545.4652574,463.4471376,417.03025539999993
7057,Turquoises,6743.0,14.0,113.4287085,3.2569999999999997,122.430829,Education,558.7919658,446.7355437,418.92920150000003
7058,Khakis,4524.0,7.0,60.38269447,5.476,179.05508269999999,Healthcare,474.0409478,448.51040830000005,482.08298719999993
7059,Reds,5004.0,11.0,95.14908247,6.996,45.39157385,Other,577.9603491,462.9357699,459.9778222
7060,Turquoises,4269.0,11.0,96.94019029,5.731,244.21623939999998,Healthcare,445.44891730000006,458.56499019999995,431.4090398
7062,Turquoises,5698.0,12.0,185.0125396,4.302,34.27580735,Environment,481.6200382,361.04883789999997,379.2341465
7064,Turquoises,7754.0,12.0,150.0531678,2.246,31.64370249,Social,454.76125819999993,386.8536376,412.4368224
7066,Turquoises,5161.0,,158.1914229,4.8389999999999995,119.52008500000001,Environment,499.8875802,371.8108557,407.30665120000003
7067,Turquoises,5246.0,9.0,91.68284601,4.754,201.8661538,Financial,519.0091081999999,433.6096233,439.69480999999996
7069,Browns,,9.0,796.0739731000001,7.938,88.13698551,Financial,974.2811927000001,933.7268108999999,969.7575697999999
7070,Purples,3990.0,12.0,296.6327349,,66.83844848,Environment,772.8712806,600.7398272,558.1698451000001
7071,Turquoises,3030.0,13.0,192.29955959999998,6.97,71.24900739,Healthcare,546.2314319,377.51561789999994,359.1477673
7072,Turquoises,3386.0,12.0,103.8733624,6.614,93.29236564,Education,577.5949041,431.26785369999993,493.32180080000006
7073,Greens,3496.0,13.0,278.36677000000003,6.504,22.51349823,Education,672.4086818,539.6167339,285.0725251
7075,Yellows,6108.0,12.0,255.5894801,7.892,,Financial,607.4397462999999,276.1952334,560.779188
7076,Turquoises,7328.0,9.0,162.17346980000002,2.6719999999999997,164.208955,Social,475.01967479999996,383.5280966,389.9522224
7077,Browns,3252.0,10.0,768.4828605,12.748,129.5744957,Healthcare,976.2226034,909.1329081,943.1570855
7079,Greys,9140.0,8.0,115.99026429999999,2.86,17.14730716,Foreign_Affairs,420.93475880000005,466.8710388,
7080,Khakis,8434.0,6.0,228.3680392,1.5659999999999998,3.70130462,Financial,423.0065533,390.3302849,315.0769779
7081,Browns,5540.0,15.0,603.2084396,10.46,24.47055334,Education,909.6449866,801.0318930999999,824.7017182999999
7083,Whites,,,46.04808993,3.716,64.95954429999999,Education,517.0912756,471.2391591,531.6406213
7087,Browns,6541.0,10.0,397.6547148,9.459,18.94289029,Financial,709.3362392999999,541.6566607999999,835.518008
7088,Violets,4701.0,11.0,796.7295479,11.299000000000001,237.7550696,Social,942.3649423,949.4105812000001,986.9510857
7091,Turquoises,8700.0,15.0,,1.3,31.99084603,Environment,531.8936576,449.4384414,446.1254579
7092,Turquoises,4876.0,11.0,154.0912988,5.124,45.30837171,Environment,549.5521011,372.0458432,429.8825886
7093,Browns,3041.0,11.0,628.2046466,12.959000000000001,17.62588823,Financial,911.5805581000001,630.6350556,956.2641827
7094,Browns,3063.0,10.0,586.0174435,12.937000000000001,81.61215219,Healthcare,807.072796,745.2331546,934.7222583999999
7095,Browns,7218.0,9.0,837.3653653,8.782,289.6137183,Financial,985.6061493999999,977.2597461000001,987.4326183000001
7096,Turquoises,6742.0,9.0,190.73765519999998,3.258,220.3456131,Financial,578.0337914,415.247027,347.98515180000004
7097,Greys,9794.0,6.0,110.0924483,2.206,18.64127825,Military,504.5805012,517.6458483,608.5725113
7099,Purples,5473.0,10.0,667.2663694,10.527000000000001,94.50765138,Healthcare,918.8190862,880.3406281,853.8021867000001
7100,Pinks,3238.0,8.0,,6.7620000000000005,227.0453171,Environment,424.3068496,396.2429685,314.2535376
7101,Purples,4374.0,12.0,582.7636507,11.626,177.508566,Education,811.4429371,984.9441875,586.2896547
7102,Turquoises,,14.0,77.88262541,3.918,98.82971207,Environment,529.7833466,436.67375139999996,465.8175215
7103,Purples,3109.0,15.0,692.511215,12.890999999999998,161.3737916,Environment,920.8164837000002,902.2194521,875.1063611999999
7104,Browns,9937.0,11.0,721.0517321000001,6.063,39.70743033,Financial,985.6613773,857.7561014,895.0432873
7105,Browns,4040.0,11.0,679.3799542,11.96,296.3121246,Social,880.8156947000001,868.451526,925.182316
7106,Violets,4375.0,9.0,497.7067074,11.625,316.3610609,Social,621.631731,838.0949132999999,844.397326
7107,Yellows,9254.0,14.0,274.1221663,4.746,17.51652821,Education,411.76727420000003,244.46379219999997,545.37835
7108,Browns,8262.0,11.0,720.2340441,7.7379999999999995,69.82189301,Financial,938.4118264,867.8959643999999,937.2467359999999
7109,Turquoises,4514.0,13.0,170.94220239999999,5.486000000000001,100.4970802,Environment,450.3986315,364.4904095,408.3588975
7110,Khakis,4170.0,8.0,264.90625609999995,5.83,109.0393625,Environment,376.8137877,361.4780433,310.7590184
7111,Browns,7332.0,8.0,679.9294068,8.668,30.98548022,Financial,942.7592804,858.2171672000001,871.4144302000001
7113,Turquoises,3194.0,10.0,89.39600259999999,6.806,131.3779992,Social,457.3888538,441.6714078,447.33396889999995
7114,Pinks,6647.0,8.0,258.85470530000003,3.353,120.96586709999998,Environment,504.45223219999997,637.0076859000001,719.578756
7115,Reds,3548.0,6.0,180.5631888,8.452,179.2587488,Foreign_Affairs,646.6819437,413.5273377,560.0828696000001
7116,Violets,7709.0,11.0,450.89336619999995,8.291,53.13335718,Social,542.6684739,894.8497926000001,713.4897427999999
7117,Browns,5006.0,16.0,696.3226133999999,10.994000000000002,80.87649709,Education,982.8040765000001,659.7931937999999,975.6380355
7118,Oranges,4820.0,7.0,185.29075500000002,7.18,103.48892070000001,Military,517.8063149000001,349.7233452,393.0770088
7119,Browns,5147.0,11.0,520.3599889,10.853,197.8307946,Social,956.6815899000001,637.1125029,708.3665162000001
7120,Khakis,6440.0,9.0,250.922069,3.56,237.10522310000002,Environment,389.500002,352.23616089999996,329.94858710000005
7121,Turquoises,6832.0,11.0,133.479016,,135.722956,Financial,532.4269851,393.2865185,426.6694386
7122,Turquoises,3206.0,16.0,207.78491340000002,6.794,258.9059077,Education,387.54724839999994,377.1351088,375.7697001
7123,Reds,4532.0,6.0,117.2529754,7.468,26.68937545,Foreign_Affairs,557.5658477999999,505.19016919999996,397.9828664
7125,Browns,8918.0,12.0,208.5139565,7.082000000000001,17.2702359,Environment,626.2646561,580.9837667,644.8341678999999
7126,Greys,5635.0,9.0,80.65845255,6.365,174.7939253,Military,420.0086238,496.33059840000004,509.6799374
7127,Purples,7559.0,14.0,369.2081784,8.441,141.34570469999997,Healthcare,669.1902888,789.6555077,654.2368700000001
7128,Khakis,4013.0,6.0,243.60182450000002,5.987,124.5359392,Financial,392.36028930000003,374.3500704,321.2050427
7129,Violets,3029.0,12.0,858.4869407,12.970999999999998,88.034204,Education,993.419799,998.4916549000001,995.0179787000001
7134,Khakis,7750.0,9.0,63.34315819,2.25,37.53297396,Environment,453.77717989999996,460.2235757,482.8639951
7135,Khakis,7756.0,7.0,72.07326838,2.244,51.93412492,Social,499.2163879,439.5986192,460.6856875
7136,Whites,5141.0,9.0,110.8763696,4.859,88.97795884,Environment,471.47741669999994,401.8920284,543.0680563999999
7137,Turquoises,9195.0,15.0,72.40534321,0.805,240.9432296,Environment,481.9941182,514.921079,431.4749437
7138,Browns,4491.0,14.0,632.7385437,11.509,113.46334080000001,Healthcare,986.020122,748.5991793,819.9077269999999
7139,Browns,5771.0,11.0,615.7722387,10.229,236.2611696,Healthcare,852.0262721,790.5149417,913.3449194
7140,Whites,9895.0,7.0,129.3968039,0.105,220.21553500000002,Financial,434.8892713,388.18059300000004,500.73897900000003
7141,Browns,6332.0,12.0,578.1882212,9.668,326.1392455,Environment,974.5180353000001,653.2098348999999,
7142,Oranges,4652.0,5.0,297.4046092,7.348,105.2817659,Military,320.6547298,265.7566205,462.38597639999995
7146,Yellows,5230.0,10.0,146.0618348,8.77,288.6280555,Healthcare,,609.4813286,522.3693093999999
7147,Violets,7185.0,14.0,713.0737581000001,8.815,,Education,847.895481,897.9860663999999,978.5916942
7148,Oranges,8156.0,9.0,259.5353235,3.844,97.70235222,Other,651.4260772000001,574.6531143999999,302.8816603
7149,Turquoises,5780.0,11.0,87.92790759,4.22,316.2439668,Social,,501.778688,445.1202846
7151,Blues,3660.0,12.0,515.0939939,10.34,388.1626255,Education,522.2145119,71.93123059999999,785.6316975999999
7152,Turquoises,6897.0,9.0,103.3577031,3.103,32.27605403,Social,562.8343665,441.22320379999996,442.7291924
7153,Turquoises,9104.0,15.0,107.2533652,0.8959999999999999,42.58129555,Education,543.0280726,441.96020319999997,420.73303780000003
7156,Pinks,6505.0,6.0,275.0738361,3.495,37.77403178,Social,544.3082656,671.5903731000001,710.3785558
7157,Turquoises,8699.0,15.0,152.0442669,1.301,325.01915099999997,Education,471.3878841,414.77344689999995,377.38172819999994
7158,Turquoises,7720.0,13.0,184.34241640000002,2.28,38.51455668,Environment,439.2074147,422.3176645,344.2699681
7160,Browns,7204.0,15.0,672.8431410000001,8.796,155.8949927,Environment,892.981767,795.4857552,959.3162218
7161,Turquoises,9323.0,14.0,155.72412450000002,0.677,266.4821637,Environment,459.6436204,429.05972429999997,367.3770651
7163,Browns,9475.0,13.0,585.242969,6.525,36.90193851,Healthcare,846.0645185000001,799.2569151,864.9575052000001
7164,Turquoises,6520.0,10.0,172.2069286,3.48,228.4411361,Healthcare,441.5145551,,372.8098519
7165,Turquoises,4507.0,13.0,126.93993770000002,5.492999999999999,161.7686888,Environment,518.2198873,395.6263369,
7166,Oranges,3051.0,5.0,,8.949,116.2323795,Military,595.4824399,234.29115099999999,540.6388094
7167,Whites,8518.0,8.0,118.2013978,1.482,207.5355455,Social,453.2139217,412.11171010000004,563.7046452999999
7168,Khakis,3010.0,6.0,260.6121386,6.99,297.35580150000004,Financial,384.3278321,360.6021244,312.6317299
7169,Violets,4194.0,11.0,566.4602229,11.806,31.63221861,Environment,527.3630456000001,994.8881779,774.2519629999999
7170,Yellows,7845.0,14.0,320.9523373,6.155,297.62086760000005,Healthcare,411.42042119999996,341.8480272,235.1377442
7172,Browns,6292.0,13.0,755.6183267000001,9.708,168.74300280000003,Education,940.252251,892.7231331,972.1287451
7173,Violets,6513.0,14.0,644.1539056,9.487,66.88372232,Healthcare,693.5852432999999,934.4939220000001,934.3662502000001
7174,Browns,4359.0,11.0,646.4562012,11.640999999999998,84.80233129999999,Healthcare,992.1413805,748.4786235,837.5808871
7175,Browns,3934.0,12.0,586.4620252999999,12.065999999999999,188.1124919,Healthcare,925.4083705,,828.3704458999999
7176,Pinks,8209.0,5.0,233.32900130000002,1.791,220.9209838,Financial,492.70754129999995,656.2179537000001,673.1623337
7177,Purples,5171.0,13.0,378.83852989999997,10.829,78.27199174,Social,633.9719762999999,839.2604211000001,602.3352725999999
7178,Purples,4177.0,11.0,740.8416969,11.823,161.4587094,Social,978.0403206,916.409502,883.310577
7179,Browns,9906.0,10.0,780.5397871,6.093999999999999,253.22365299999998,Social,954.0880117999999,916.0282894,979.5486411
7180,Pinks,9977.0,6.0,227.2738116,0.023,131.2985951,Social,425.18372769999996,378.6649961,322.9866454
7181,Browns,7122.0,9.0,503.35886270000003,8.878,63.22699294,Social,930.1663221000001,589.3757717,745.6400852
7182,Greys,6840.0,8.0,153.19553369999997,5.16,168.2826618,Military,473.96244900000005,648.8476909,474.7951907
7183,Purples,4096.0,13.0,754.736812,11.904000000000002,119.09577720000001,Education,973.5896316999999,969.7721729,853.064614
7184,Browns,4984.0,15.0,792.3081291,11.015999999999998,241.59515730000004,Environment,989.3150056,923.8926516,956.7691066
7185,Turquoises,3199.0,,164.3653334,6.801,24.276278100000003,Environment,509.98344410000004,403.8186432,367.08859989999996
7186,Turquoises,9182.0,12.0,90.60662484,0.818,,Financial,497.38756229999996,431.5000342,440.7506091
7189,Blues,6203.0,9.0,423.01885599999997,7.797000000000001,348.6911207,Financial,749.7458579,231.52917620000002,289.0607296
7190,Khakis,6152.0,5.0,107.9302797,3.8480000000000003,39.24685021,Financial,425.170616,436.3512698,455.2971173
7191,Purples,3158.0,10.0,314.1190073,12.842,312.7173186,Healthcare,789.1995861,587.2108002,586.18948
7194,Turquoises,6175.0,11.0,156.00628909999998,3.825,285.1413228,Social,465.8845181,390.2704194,394.48452589999994
7195,Turquoises,9342.0,12.0,143.86198869999998,0.6579999999999999,334.39003039999994,Healthcare,492.2082999,377.4070822,425.12318319999997
7196,Whites,6061.0,11.0,67.76478576,3.9389999999999996,131.1425663,Education,509.9641348999999,433.7513422,510.19301409999997
7199,Turquoises,3213.0,13.0,136.3020313,6.787000000000001,57.12258413,Environment,440.8780191000001,389.5614416,446.2770075
7201,Khakis,7128.0,7.0,45.16440677,2.872,327.6925758,Healthcare,461.96757289999994,477.5701062,490.49957919999997
7202,Turquoises,4207.0,13.0,63.29622028,5.792999999999999,334.8603245,Healthcare,519.9210561000001,482.5038959,442.5243585
7203,Purples,6308.0,14.0,601.6549551,9.692,223.85796820000002,Healthcare,870.8469008,948.685632,652.1264765
7204,Turquoises,9837.0,15.0,159.472822,0.163,247.3330255,Education,480.03876560000003,412.78726739999996,367.9883742
7208,Yellows,5812.0,11.0,184.5175879,8.187999999999999,287.7777846,Financial,319.1791857,522.5290968,529.0346891
7209,Browns,5737.0,13.0,736.3972947000001,10.263,265.3970084,Healthcare,937.4047721000001,850.2106426000001,977.8185292000002
7211,Browns,6785.0,13.0,466.29833820000005,9.215,264.7904205,Social,815.0400206,727.7816087,757.4868237000001
7213,Whites,8023.0,10.0,37.95503412,1.9769999999999999,89.25386053,Education,494.0796871,465.36489819999997,485.6492428
7216,Purples,7491.0,16.0,648.5820183,8.509,232.59903709999998,Education,890.4222568,914.3792919,810.6749078
7217,Greens,6334.0,13.0,255.9446915,3.6660000000000004,313.2085954,Environment,678.8393103999999,497.7769039,316.91738480000004
7218,Violets,9206.0,12.0,679.7025085,6.794,259.5727273,Social,676.4445913,992.8522239,933.5429526
7219,Turquoises,6061.0,12.0,54.11458313,3.9389999999999996,36.71308912,Environment,491.6263258,471.1328417,455.00047939999996
7221,Turquoises,5182.0,13.0,148.1914844,4.8180000000000005,22.52788964,Healthcare,532.0756178,448.2803107,364.8817387
7224,Turquoises,9623.0,13.0,118.4731644,0.377,107.49051920000001,Social,449.3070119,426.20449169999995,422.40918480000005
7225,Reds,4733.0,11.0,169.3907872,7.267,248.61982909999998,Other,656.4794836,438.3133302,479.9459534
7226,Browns,9065.0,13.0,806.2190724,6.935,205.03515349999998,Environment,992.4229127,946.6495138,
7227,Reds,4035.0,8.0,73.38583857,7.965,73.39271018,Other,566.0741817,518.0222911999999,526.3605924
7228,Blues,6037.0,9.0,447.8075149,7.962999999999999,412.13534469999996,Social,696.1638611000001,312.1673784,856.0480534
7229,Blues,3785.0,13.0,228.66136769999997,10.215,346.8548278,Environment,556.3698164,594.6373721,700.3802203
7231,Turquoises,7849.0,10.0,158.686579,2.151,270.62064560000005,Social,476.4972715,395.2991251,383.0950006
7232,Browns,6513.0,13.0,484.18650959999997,9.487,154.8533541,Education,858.7661423000001,683.6720532,768.3058107999999
7233,Oranges,9886.0,5.0,247.37637830000003,2.114,27.79533348,Military,686.8363569,431.5515603999999,
7234,Turquoises,6158.0,10.0,175.4147642,3.842,91.64856174,Financial,592.4583903,381.34238010000007,
7239,Khakis,6581.0,8.0,215.16184669999998,3.4189999999999996,63.50707304,Healthcare,,384.54262689999996,346.739435
7240,Yellows,7103.0,9.0,305.78499139999997,6.897,4.3189890669999995,Financial,588.4272925,344.2039812,252.1841906
7241,Turquoises,7720.0,10.0,144.6185868,2.28,116.2676976,Financial,427.4246218,455.8826068,382.9487046
7242,Whites,8872.0,6.0,292.75102089999996,1.128,92.40683259999999,Financial,538.4423415,312.89034489999995,278.1547305
7243,Browns,5980.0,12.0,525.7403730000001,10.02,239.75896150000003,Environment,971.4627572999999,602.7217178999999,708.7439986
7245,Greens,3449.0,9.0,270.5310489,6.551,11.81371485,Social,664.082746,484.8490812,285.44382889999997
7246,Turquoises,7714.0,8.0,,2.286,337.8161277,Financial,383.03713189999996,,441.2633253000001
7247,Reds,3327.0,7.0,153.8427144,8.673,239.99601280000002,Foreign_Affairs,643.8145228,452.581531,472.86233930000003
7249,Yellows,3559.0,11.0,332.82311380000004,10.440999999999999,-38.11128759,Healthcare,369.90819639999995,504.3815847,193.68619130000002
7250,Turquoises,3684.0,13.0,114.95582240000002,6.316,47.33559528,Education,484.4727722,428.9684033,410.9592308
7252,Greys,6503.0,10.0,,5.497000000000001,277.1180144,Foreign_Affairs,458.2470774,542.6353142,533.574212
7253,Whites,3802.0,8.0,67.57892681,6.1979999999999995,213.0997179,Social,508.6274623,433.42577029999995,492.23146210000004
7255,Khakis,5018.0,8.0,283.5975826,4.982,191.64584159999998,Environment,375.3661125,342.0530373,300.1331945
7256,Greens,8221.0,15.0,265.9271186,1.7790000000000001,164.02410519999998,Environment,665.4035209,487.68029,292.1367458
7258,Violets,4125.0,11.0,801.8692937999999,11.875,31.830950399999995,Social,959.9765827,961.0117345000001,967.8504979
7259,Browns,9212.0,15.0,629.2010747,6.787999999999999,319.59603039999996,Environment,863.6057899,826.6438324,896.2179057
7261,Reds,7698.0,9.0,170.67829019999996,4.302,82.52185469,Foreign_Affairs,602.1488772999999,441.91063760000003,623.7833252
7264,Greys,8138.0,9.0,129.70644860000002,3.862,,Military,515.4075594,574.3916815,394.8703294
7265,Turquoises,9077.0,9.0,137.0073105,0.9229999999999999,35.50436812,Financial,453.63519289999994,455.664037,378.9395599
7267,Greens,7478.0,13.0,277.3618782,2.522,231.5499764,Social,630.9393421,511.24812869999994,255.7501694
7268,Greens,9725.0,13.0,268.0335062,0.275,9.816283137000001,Environment,661.9600997,510.7781671,286.7050923
7270,Oranges,,6.0,254.3877777,3.1039999999999996,77.6639575,Military,396.5888849,469.3281903,269.6122338
7271,Violets,9052.0,13.0,799.5349372000001,6.9479999999999995,286.6783287,Education,913.4993119,972.1399537000001,995.3365513
7272,Browns,8483.0,12.0,607.4883883,7.517,120.3260077,Social,948.6101947999999,565.5903092,904.3376638
7274,Turquoises,4777.0,10.0,155.3474071,5.223,106.48771310000001,Financial,535.1180267,408.1838939,379.7114148
7275,Greens,7635.0,12.0,270.7105601,2.365,80.15711917,Financial,675.8230555,501.15513150000004,294.1623792
7278,Reds,4150.0,10.0,123.1863747,7.85,63.38584532,Foreign_Affairs,605.9331764,524.8676388,442.2536096
7279,Purples,9156.0,13.0,694.1403875,6.843999999999999,90.35039935,Education,899.2647767000001,937.273317,862.2299847999999
7282,Browns,3778.0,10.0,307.5583117,12.222000000000001,27.79907902,Healthcare,732.0772599999999,598.3910549,676.214247
7283,Purples,7058.0,10.0,533.546548,8.942,133.335928,Healthcare,738.2201852000001,957.8823973,635.1546247
7284,Turquoises,8145.0,13.0,136.7095129,1.855,277.38127760000003,Environment,485.66540130000004,417.2836012,392.10186489999995
7285,Blues,5113.0,8.0,598.319938,8.887,600.2070137999999,Financial,252.1979446,132.92155459999998,97.7136537
7286,Turquoises,5010.0,13.0,146.2693269,4.99,195.7506769,Social,571.2729772999999,401.7179426000001,
7287,Khakis,6531.0,5.0,222.7130685,3.469,112.72731409999999,Financial,410.9941672,390.222904,327.8719611
7288,Turquoises,5375.0,13.0,187.66452980000003,4.625,157.44690219999998,Social,629.5602527000001,,378.8490336
7290,Browns,5197.0,11.0,481.73963619999995,10.802999999999999,59.6134249,Environment,856.1552732999999,695.2540174,759.0412459
7291,Whites,6852.0,9.0,99.39444232,3.148,50.45070494,Environment,447.86262999999997,428.29825750000003,544.9422955
7292,Violets,8854.0,14.0,858.1755372000001,,156.91620749999998,Healthcare,988.2132183,999.7122481,998.3982095000001
7293,Browns,3703.0,,521.9154761,12.297,119.15849840000001,Healthcare,781.4393772999999,771.4402776000001,845.6990264000001
7294,Turquoises,3360.0,16.0,152.7219096,6.64,10.24431277,Education,473.1540368,423.0505073,370.8409836
7296,Browns,5388.0,8.0,781.0764214,10.612,129.9418885,Financial,983.7565842,919.6684079,947.1446865
7297,Khakis,7249.0,10.0,65.56248944,2.7510000000000003,62.21923488,Education,447.5531730000001,468.38874119999997,476.57995139999997
7298,Pinks,4851.0,7.0,161.66013930000003,5.149,57.92604477,Financial,487.913669,442.39755130000003,349.434801
7299,Oranges,8874.0,5.0,258.2235168,3.1260000000000003,58.1814096,Military,620.7446437000001,273.37565730000006,472.7690812
7301,Turquoises,6335.0,11.0,174.3871764,3.665,165.20285249999998,Environment,457.1506748,449.0233264,338.82865830000003
7302,Khakis,3622.0,5.0,277.6391461,6.377999999999999,73.82591385,Financial,382.15011880000003,341.8331727,304.6076878
7303,Turquoises,9996.0,11.0,154.70013369999998,0.004,224.61086919999997,Social,,456.2293227,355.1721466
7304,Reds,4195.0,9.0,136.7836881,7.805,43.257962,Foreign_Affairs,593.7370611,417.1170052,555.2589347
7305,Turquoises,5483.0,14.0,143.494501,4.5169999999999995,133.77761840000002,Environment,463.60653499999995,410.8370738,393.6225582
7307,Oranges,4796.0,8.0,269.54915139999997,7.204,38.72121672,Military,564.980124,258.3890317,399.7080837
7308,Turquoises,3662.0,15.0,140.7295335,6.337999999999999,258.10661980000003,Environment,562.2620318,409.1207433,412.4260216
7309,Whites,6437.0,10.0,307.50737389999995,3.563,139.53991000000002,Environment,507.0558192,288.18693110000004,277.18567310000003
7310,Turquoises,3220.0,12.0,101.1966053,6.78,232.70451540000002,Healthcare,469.11149680000005,442.3373193,422.78815810000003
7312,Violets,3363.0,14.0,342.44233510000004,,217.29182790000002,Environment,505.377846,816.9837536,629.4570649
7315,Turquoises,6183.0,13.0,177.5249578,3.8169999999999997,148.2138284,Healthcare,472.6921846,366.5386078,386.1692017
7316,Oranges,8744.0,,307.3672412,3.2560000000000002,38.09239838,Military,252.8891787,334.54702230000004,577.6928254
7317,Turquoises,8741.0,14.0,171.4120362,1.2590000000000001,249.56409559999997,Education,511.7504324,405.0007159,357.8059442
7320,Browns,9055.0,14.0,661.6981268999999,6.945,54.51399222,Education,876.8878048,811.119192,946.0995875
7321,Turquoises,5245.0,14.0,124.551799,4.755,63.70571724,Education,511.0123153,402.1162037,423.7724331
7322,Yellows,4725.0,13.0,336.1991865,9.275,291.8518749,Education,404.4775511,320.08729480000005,232.5364076
7323,Purples,5413.0,13.0,541.5802848999999,10.587,203.73355580000003,Healthcare,886.7060174000001,873.0862491,567.6336589
7326,Turquoises,6245.0,10.0,177.3874413,3.755,11.56050105,Social,404.0393789,404.8425818,385.0959997
7327,Turquoises,4078.0,13.0,84.60740027,5.922000000000001,68.07154467,Healthcare,565.5802328999999,,519.8961573
7328,Browns,4304.0,10.0,580.6083625,11.696,277.8088758,Healthcare,847.7667059,805.7651405,850.2457248
7330,Purples,6918.0,15.0,361.8504207,9.082,45.66928941,Education,675.8967474,815.7461445,517.3330159
7332,Browns,4297.0,11.0,626.569036,11.703,72.4704958,Financial,867.7657592,813.1780091,899.0697154
7333,Khakis,5305.0,7.0,33.68930024,4.695,148.7426575,Social,486.84306150000003,470.8151217,489.50682120000005
7334,Khakis,3598.0,7.0,26.63807611,6.402,126.61961550000001,Healthcare,484.8622126,480.95007189999995,489.1586563
7339,Browns,8584.0,12.0,524.750427,7.416,81.54568831,Social,878.367361,661.8285950000001,825.5958487
7341,Khakis,8310.0,7.0,36.38770149,1.69,77.12015929,Healthcare,509.2053052,469.1415835,516.9435919
7342,Browns,6915.0,11.0,840.118294,9.085,151.7232895,Financial,984.0203740000001,979.3388570000001,991.6881996
7343,Oranges,6362.0,8.0,145.96765259999998,5.638,45.16686373,Military,398.4856185,549.3397878999999,407.44206529999997
7344,Whites,7684.0,9.0,328.1265262,2.316,263.937674,Healthcare,542.1321382,257.1357901,283.4154307
7345,Browns,7219.0,10.0,672.1583195000001,8.781,94.94537512,Social,935.383223,855.5969626,868.4956659
7346,Oranges,7587.0,8.0,221.10929610000002,4.413,48.30734771,Military,280.1838049,491.40924119999994,477.7208602
7349,Browns,3846.0,10.0,549.4643976,12.154000000000002,125.6243233,Financial,932.3906066,534.6167678999999,837.270169
7350,Browns,5470.0,12.0,851.5304886,10.53,211.2168911,Environment,996.1625708999999,987.4055553999999,991.2867805
7352,Browns,8514.0,13.0,858.6552690999999,7.486000000000001,204.6806409,,996.3148618999999,993.1268428999999,997.7814237
7354,Khakis,5967.0,9.0,266.8196766,4.033,130.8678735,Environment,365.397254,370.6106506,309.387207
7355,Turquoises,7926.0,14.0,154.5871982,2.074,56.0194507,,482.49269969999995,376.78403439999994,408.3020061
7359,Browns,9344.0,,857.4170558000001,6.656000000000001,238.8670809,Healthcare,997.8986242000001,991.9208586000001,995.2522957
7360,Greens,3348.0,13.0,260.27737940000003,,66.8559417,Social,673.4315626,532.6075484,308.68205750000004
7361,Browns,3367.0,10.0,762.6546695000001,12.633,122.50295159999999,Financial,927.9486436000001,915.3915112999999,975.3440813999999
7362,Browns,8744.0,15.0,683.8728677999999,7.256,58.54116248,Environment,937.1019938999999,811.8966373,923.4907718000001
7363,Greens,8871.0,11.0,240.46989759999997,1.129,66.55216573,Financial,649.2456503999999,528.9275069,313.6811689
7364,Turquoises,8829.0,9.0,141.456821,1.171,134.040638,Financial,634.0018709,455.7758187,
7365,Browns,6174.0,14.0,565.4933143,9.826,17.10725372,Education,863.6682184,,845.1099724
7366,Reds,7202.0,7.0,178.5667583,4.798,263.3692944,Foreign_Affairs,639.4037139,428.77061299999997,585.901491
7367,Oranges,3255.0,7.0,140.2722908,8.745,130.6336664,Military,425.40227999999996,384.17114689999994,473.6338756
