,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
7002,Khakis,9738.0,7.0,40.33931008,0.262,97.82621195,Healthcare,461.8442369,487.6016947,495.7952759
7003,Turquoises,4353.0,12.0,165.8811876,5.647,47.47399192,Social,554.3121725,367.83842569999996,415.73805960000004
7004,Browns,8835.0,13.0,687.6551375,7.165,287.54934879999996,Environment,937.1146014000001,863.8219067,886.5669847000001
7005,Browns,6640.0,11.0,771.2030768,9.36,39.87942768,Financial,949.3180371,924.0283316,961.5923106
7006,Turquoises,4404.0,12.0,145.609579,5.596,282.8197276,Education,513.7361731000001,429.3872556,373.4009977
7007,Khakis,6541.0,9.0,209.99854130000003,3.4589999999999996,149.3049074,Education,410.0481139,405.8617162,335.2394796
7008,Violets,6723.0,15.0,665.8544887999999,9.277000000000001,71.91124688,Environment,866.8488354,915.215293,869.2971603
7009,Blues,7536.0,16.0,303.8734965,6.4639999999999995,373.0420161,Education,538.0292539,678.5491738,742.9260592999999
7010,Browns,8508.0,11.0,748.6127851,7.492000000000001,103.755465,Healthcare,997.0943351,894.3542640000001,897.2443059000001
7011,Khakis,4125.0,7.0,49.22868417,5.875,41.11073975,,478.186825,455.86829900000004,499.7957778
7012,Browns,4069.0,12.0,645.0030616,11.931,124.82228870000002,Environment,891.0736812999999,824.2788485,897.4085474999999
7013,Browns,3266.0,10.0,661.5756311000001,12.734000000000002,169.9871747,Financial,,689.7470829,941.2046212000001
7014,Browns,7848.0,9.0,371.307696,8.152000000000001,15.94573802,Social,784.0388881,514.0368175,738.7347543
7015,Browns,9325.0,12.0,707.8578452,,42.02766535,Education,975.3947117,868.8466687000001,872.8467942999999
7016,Turquoises,,12.0,154.98314209999998,4.765,145.42949730000004,Education,497.04809620000003,399.8045631,381.79706
7017,Whites,9052.0,10.0,72.06004328,0.948,32.93667755,Education,556.6471,455.87492510000004,506.0608303
7018,Yellows,7815.0,12.0,301.9391756,6.185,327.2863893,Financial,290.03690339999997,295.1213017,571.4666553999999
7019,Khakis,4008.0,5.0,249.30191549999998,5.992000000000001,32.48471649,Financial,384.9837423,384.96370010000004,311.0837348
7020,Pinks,3190.0,6.0,249.08557889999997,6.81,153.3226752,Social,476.82478210000005,647.7154697999999,699.2151472
7021,Khakis,8198.0,6.0,195.1558991,1.8019999999999998,100.00782240000001,Financial,415.5667147,394.6024221,359.1163748
7022,Greys,4273.0,8.0,141.3099165,7.727,199.5872681,Foreign_Affairs,,461.36118780000004,560.9471599
7023,Blues,8713.0,11.0,543.7571138999999,5.287000000000001,405.4754362,Environment,280.81365980000004,172.4159375,125.40978500000001
7024,Khakis,9365.0,,273.4632044,0.635,145.6661497,Social,387.3753124,357.5949864,295.5039952
7025,Browns,7553.0,10.0,262.9600795,8.447000000000001,106.92970859999998,Social,612.7340833,611.2217807,709.9255711
7026,Browns,5931.0,13.0,663.5976904,10.068999999999999,190.97324440000003,Healthcare,948.2832107,813.7087652,875.4875076
7027,Turquoises,5306.0,11.0,237.50795530000002,4.694,120.3528347,Healthcare,507.629412,381.4242212,294.3507705
7028,Turquoises,9887.0,15.0,77.48746829,0.113,216.9567867,Environment,467.38606860000004,491.83267570000004,430.1864337
7029,Browns,8018.0,13.0,647.7784763,7.982,76.44856418,Education,872.5983462000002,780.4970746,949.5651431
7030,Greens,6638.0,,246.45283360000002,3.362,76.50251915,Education,651.2557377999999,506.4844896000001,305.5298163
7031,Pinks,8534.0,6.0,269.1640672,1.466,166.61176640000002,Social,388.62337210000004,387.5910927,282.2644278
7032,Greens,3030.0,14.0,247.7286341,6.97,30.19036454,Environment,661.052727,506.3082342,311.8731771
7033,Purples,8381.0,10.0,405.24812799999995,7.619,139.9502421,Healthcare,688.4864805,848.0348263000001,587.009491
7034,Oranges,4190.0,9.0,210.2967393,7.81,125.7965574,Military,418.101891,560.4346928,315.9753653
7035,Purples,9094.0,13.0,519.3374263000001,6.906000000000001,88.27666122,Social,959.3671012,681.167245,660.846691
7036,Blues,4444.0,12.0,,9.556000000000001,562.2962192000001,Environment,781.5441258999999,997.8985280999999,125.62309760000001
7037,Browns,9904.0,8.0,,6.096,166.0322608,Financial,814.8934774,644.6052907000001,729.1762141
7038,Reds,8758.0,8.0,136.78124880000001,3.242,215.24383089999998,Foreign_Affairs,633.8887756,504.095958,527.6790338000001
7039,Purples,4154.0,16.0,538.970442,11.845999999999998,146.421528,Education,991.4685063,697.8759198,598.9594109
7040,Browns,7603.0,11.0,574.2192303999999,8.397,109.1981939,Social,881.2725619999999,542.3832054,927.2734743999999
7041,Browns,3910.0,15.0,558.0633371,12.09,74.46639884,Environment,840.1951136,721.2492006,883.0806236
7042,Turquoises,6857.0,11.0,109.35180090000001,3.1430000000000002,91.69271037,Financial,445.6985754,407.74600160000006,477.67576629999996
7043,Khakis,4132.0,8.0,18.59097366,5.867999999999999,18.41348546,Environment,499.5969078,481.7852617,503.69934169999993
7044,Browns,8084.0,8.0,601.266441,7.916,56.45664341,Financial,859.6300946,802.706963,874.9080188999999
7045,Khakis,8258.0,10.0,253.97371659999996,1.742,74.65261496,Education,397.87382579999996,382.9801635,299.054109
7046,Yellows,5220.0,14.0,248.2258568,,370.12403789999996,Environment,585.5894542999999,,273.1128341
7047,Browns,5000.0,11.0,667.4105722999999,11.0,71.89680086,Healthcare,899.8178978,824.3928176,924.6784907
7048,Khakis,,6.0,238.95946919999997,3.388,130.30724850000001,Social,388.4551105,371.05839330000003,332.56814049999997
7049,Blues,4402.0,15.0,553.0249794,9.597999999999999,395.7381665,Environment,513.7862414,785.0429355,26.29429777
7050,Turquoises,4289.0,14.0,127.4066165,5.711,89.11730544,Environment,542.7597868,508.3930922,380.2769756
7051,Browns,6941.0,9.0,552.1226827,9.059,171.4618781,Financial,898.2549749,674.645356,840.1932265
7052,Browns,,12.0,408.43025980000004,11.532,53.14198976,Social,550.348968,549.0063813999999,902.3414384
7053,Greens,4588.0,12.0,221.50388480000004,5.412000000000001,88.96984901,Education,639.3379231,503.4658017,327.8462827
7054,Turquoises,3763.0,13.0,101.4257359,6.237,44.16948056,Environment,545.4652574,463.4471376,417.03025539999993
7055,Turquoises,3608.0,11.0,76.66179284,6.392,,Environment,496.9831084,426.06196389999997,479.9726272
7056,Blues,6676.0,,368.9953458,7.324,426.4404346,Education,860.7690043,440.23572120000006,549.3104622999999
7057,Turquoises,6743.0,14.0,113.4287085,3.2569999999999997,122.430829,Education,558.7919658,446.7355437,418.92920150000003
7058,Khakis,4524.0,7.0,60.38269447,5.476,179.05508269999999,Healthcare,474.0409478,448.51040830000005,482.08298719999993
7059,Reds,5004.0,11.0,95.14908247,6.996,45.39157385,Other,577.9603491,462.9357699,459.9778222
7060,Turquoises,4269.0,11.0,96.94019029,5.731,244.21623939999998,Healthcare,445.44891730000006,458.56499019999995,431.4090398
7061,Turquoises,6785.0,12.0,99.91530928,3.215,94.69027598,Social,517.9319178000001,409.9256375,460.6537858
7062,Turquoises,5698.0,12.0,185.0125396,4.302,34.27580735,Environment,481.6200382,361.04883789999997,379.2341465
7063,Yellows,7417.0,15.0,138.48422639999998,6.582999999999999,-180.004943,Environment,615.2102888,575.5311717000001,514.1248865
7064,Turquoises,7754.0,12.0,150.0531678,2.246,31.64370249,Social,454.76125819999993,386.8536376,412.4368224
7065,Browns,4030.0,9.0,437.6811624,11.97,209.99006239999997,Social,906.4388374,537.7566087,657.9452749
7066,Turquoises,5161.0,,158.1914229,4.8389999999999995,119.52008500000001,Environment,499.8875802,371.8108557,407.30665120000003
7067,Turquoises,5246.0,9.0,91.68284601,4.754,201.8661538,Financial,519.0091081999999,433.6096233,439.69480999999996
7068,Blues,4563.0,9.0,575.5016676,9.437000000000001,377.24638960000004,Social,69.88432095,666.3918595,844.2621401
7069,Browns,,9.0,796.0739731000001,7.938,88.13698551,Financial,974.2811927000001,933.7268108999999,969.7575697999999
7070,Purples,3990.0,12.0,296.6327349,,66.83844848,Environment,772.8712806,600.7398272,558.1698451000001
7071,Turquoises,3030.0,13.0,192.29955959999998,6.97,71.24900739,Healthcare,546.2314319,377.51561789999994,359.1477673
7072,Turquoises,3386.0,12.0,103.8733624,6.614,93.29236564,Education,577.5949041,431.26785369999993,493.32180080000006
7073,Greens,3496.0,13.0,278.36677000000003,6.504,22.51349823,Education,672.4086818,539.6167339,285.0725251
7074,Turquoises,8627.0,14.0,138.0183599,1.3730000000000002,30.41773922,Healthcare,456.0221425,388.9120292,430.9023989
7075,Yellows,6108.0,12.0,255.5894801,7.892,,Financial,607.4397462999999,276.1952334,560.779188
7076,Turquoises,7328.0,9.0,162.17346980000002,2.6719999999999997,164.208955,Social,475.01967479999996,383.5280966,389.9522224
7077,Browns,3252.0,10.0,768.4828605,12.748,129.5744957,Healthcare,976.2226034,909.1329081,943.1570855
7078,Khakis,4682.0,9.0,262.3169596,5.318,224.9517776,Environment,381.3369434,363.74238080000003,309.8339475
7079,Greys,9140.0,8.0,115.99026429999999,2.86,17.14730716,Foreign_Affairs,420.93475880000005,466.8710388,
7080,Khakis,8434.0,6.0,228.3680392,1.5659999999999998,3.70130462,Financial,423.0065533,390.3302849,315.0769779
7081,Browns,5540.0,15.0,603.2084396,10.46,24.47055334,Education,909.6449866,801.0318930999999,824.7017182999999
7082,Oranges,4021.0,10.0,268.6711581,7.979,114.1652992,Other,288.9227323,370.9648742,604.7879505
7083,Whites,,,46.04808993,3.716,64.95954429999999,Education,517.0912756,471.2391591,531.6406213
7084,Turquoises,3530.0,13.0,123.0805418,6.47,57.39026386,Social,492.8301936000001,495.9968442,377.1936957
7085,Greys,6951.0,,148.5464796,5.0489999999999995,190.5095885,Military,467.43569119999995,403.5340061,608.1662351
7086,Turquoises,3960.0,10.0,165.23941100000002,6.04,141.75337209999998,Healthcare,478.835222,405.25194489999996,366.28791689999997
7087,Browns,6541.0,10.0,397.6547148,9.459,18.94289029,Financial,709.3362392999999,541.6566607999999,835.518008
7088,Violets,4701.0,11.0,796.7295479,11.299000000000001,237.7550696,Social,942.3649423,949.4105812000001,986.9510857
7089,Browns,3134.0,10.0,700.0187511,12.866,281.85556319999995,Social,964.1651344,774.3146878,946.4621281999999
7090,Khakis,7371.0,8.0,136.18698,2.6289999999999996,138.85119719999997,Environment,416.6736315,403.60360479999997,451.9235524
7091,Turquoises,8700.0,15.0,,1.3,31.99084603,Environment,531.8936576,449.4384414,446.1254579
7092,Turquoises,4876.0,11.0,154.0912988,5.124,45.30837171,Environment,549.5521011,372.0458432,429.8825886
7093,Browns,3041.0,11.0,628.2046466,12.959000000000001,17.62588823,Financial,911.5805581000001,630.6350556,956.2641827
7094,Browns,3063.0,10.0,586.0174435,12.937000000000001,81.61215219,Healthcare,807.072796,745.2331546,934.7222583999999
7095,Browns,7218.0,9.0,837.3653653,8.782,289.6137183,Financial,985.6061493999999,977.2597461000001,987.4326183000001
7096,Turquoises,6742.0,9.0,190.73765519999998,3.258,220.3456131,Financial,578.0337914,415.247027,347.98515180000004
7097,Greys,9794.0,6.0,110.0924483,2.206,18.64127825,Military,504.5805012,517.6458483,608.5725113
7098,Turquoises,9216.0,10.0,138.5348438,0.784,115.19348049999999,Financial,430.62774,439.36804580000006,396.5439291
7099,Purples,5473.0,10.0,667.2663694,10.527000000000001,94.50765138,Healthcare,918.8190862,880.3406281,853.8021867000001
7100,Pinks,3238.0,8.0,,6.7620000000000005,227.0453171,Environment,424.3068496,396.2429685,314.2535376
7101,Purples,4374.0,12.0,582.7636507,11.626,177.508566,Education,811.4429371,984.9441875,586.2896547
7102,Turquoises,,14.0,77.88262541,3.918,98.82971207,Environment,529.7833466,436.67375139999996,465.8175215
7103,Purples,3109.0,15.0,692.511215,12.890999999999998,161.3737916,Environment,920.8164837000002,902.2194521,875.1063611999999
7104,Browns,9937.0,11.0,721.0517321000001,6.063,39.70743033,Financial,985.6613773,857.7561014,895.0432873
7105,Browns,4040.0,11.0,679.3799542,11.96,296.3121246,Social,880.8156947000001,868.451526,925.182316
7106,Violets,4375.0,9.0,497.7067074,11.625,316.3610609,Social,621.631731,838.0949132999999,844.397326
7107,Yellows,9254.0,14.0,274.1221663,4.746,17.51652821,Education,411.76727420000003,244.46379219999997,545.37835
7108,Browns,8262.0,11.0,720.2340441,7.7379999999999995,69.82189301,Financial,938.4118264,867.8959643999999,937.2467359999999
7109,Turquoises,4514.0,13.0,170.94220239999999,5.486000000000001,100.4970802,Environment,450.3986315,364.4904095,408.3588975
7110,Khakis,4170.0,8.0,264.90625609999995,5.83,109.0393625,Environment,376.8137877,361.4780433,310.7590184
7111,Browns,7332.0,8.0,679.9294068,8.668,30.98548022,Financial,942.7592804,858.2171672000001,871.4144302000001
7112,Purples,3083.0,10.0,623.0166232,12.917,146.29791509999998,Healthcare,884.1101792999999,886.8033815,801.6491786
7113,Turquoises,3194.0,10.0,89.39600259999999,6.806,131.3779992,Social,457.3888538,441.6714078,447.33396889999995
7114,Pinks,6647.0,8.0,258.85470530000003,3.353,120.96586709999998,Environment,504.45223219999997,637.0076859000001,719.578756
7115,Reds,3548.0,6.0,180.5631888,8.452,179.2587488,Foreign_Affairs,646.6819437,413.5273377,560.0828696000001
7116,Violets,7709.0,11.0,450.89336619999995,8.291,53.13335718,Social,542.6684739,894.8497926000001,713.4897427999999
7117,Browns,5006.0,16.0,696.3226133999999,10.994000000000002,80.87649709,Education,982.8040765000001,659.7931937999999,975.6380355
7118,Oranges,4820.0,7.0,185.29075500000002,7.18,103.48892070000001,Military,517.8063149000001,349.7233452,393.0770088
7119,Browns,5147.0,11.0,520.3599889,10.853,197.8307946,Social,956.6815899000001,637.1125029,708.3665162000001
7120,Khakis,6440.0,9.0,250.922069,3.56,237.10522310000002,Environment,389.500002,352.23616089999996,329.94858710000005
7121,Turquoises,6832.0,11.0,133.479016,,135.722956,Financial,532.4269851,393.2865185,426.6694386
7122,Turquoises,3206.0,16.0,207.78491340000002,6.794,258.9059077,Education,387.54724839999994,377.1351088,375.7697001
7123,Reds,4532.0,6.0,117.2529754,7.468,26.68937545,Foreign_Affairs,557.5658477999999,505.19016919999996,397.9828664
7124,Browns,9761.0,11.0,712.772643,6.239,311.4408118,Social,957.5495703,869.8853472999999,902.3407277000001
7125,Browns,8918.0,12.0,208.5139565,7.082000000000001,17.2702359,Environment,626.2646561,580.9837667,644.8341678999999
7126,Greys,5635.0,9.0,80.65845255,6.365,174.7939253,Military,420.0086238,496.33059840000004,509.6799374
7127,Purples,7559.0,14.0,369.2081784,8.441,141.34570469999997,Healthcare,669.1902888,789.6555077,654.2368700000001
7128,Khakis,4013.0,6.0,243.60182450000002,5.987,124.5359392,Financial,392.36028930000003,374.3500704,321.2050427
7129,Violets,3029.0,12.0,858.4869407,12.970999999999998,88.034204,Education,993.419799,998.4916549000001,995.0179787000001
7130,Whites,3377.0,8.0,251.4368608,6.622999999999999,,Healthcare,550.4051162000001,326.325396,325.3089837
7131,Pinks,4462.0,6.0,268.1118151,5.537999999999999,98.94833665,Social,521.4671772,659.5589216,714.3922952
7132,Khakis,6419.0,7.0,20.09355831,3.5810000000000004,173.5627312,Healthcare,496.83630530000005,484.62322800000004,512.5418102
7133,Browns,8261.0,12.0,327.2342361,7.739,102.85884870000001,Environment,695.5388522999999,539.0061637,759.4712347999999
7134,Khakis,7750.0,9.0,63.34315819,2.25,37.53297396,Environment,453.77717989999996,460.2235757,482.8639951
7135,Khakis,7756.0,7.0,72.07326838,2.244,51.93412492,Social,499.2163879,439.5986192,460.6856875
7136,Whites,5141.0,9.0,110.8763696,4.859,88.97795884,Environment,471.47741669999994,401.8920284,543.0680563999999
7137,Turquoises,9195.0,15.0,72.40534321,0.805,240.9432296,Environment,481.9941182,514.921079,431.4749437
7138,Browns,4491.0,14.0,632.7385437,11.509,113.46334080000001,Healthcare,986.020122,748.5991793,819.9077269999999
7139,Browns,5771.0,11.0,615.7722387,10.229,236.2611696,Healthcare,852.0262721,790.5149417,913.3449194
7140,Whites,9895.0,7.0,129.3968039,0.105,220.21553500000002,Financial,434.8892713,388.18059300000004,500.73897900000003
7141,Browns,6332.0,12.0,578.1882212,9.668,326.1392455,Environment,974.5180353000001,653.2098348999999,
7142,Oranges,4652.0,5.0,297.4046092,7.348,105.2817659,Military,320.6547298,265.7566205,462.38597639999995
7143,Browns,5273.0,16.0,578.7559944,10.727,341.31890350000003,Education,912.672132,709.614907,847.4504327999999
7144,Reds,5912.0,7.0,175.019174,6.087999999999999,69.07903142,Foreign_Affairs,597.2547443,485.614537,644.7973909
7145,Yellows,4690.0,13.0,250.5047256,9.31,349.51781780000005,Social,607.3590182999999,516.4958134,274.2688615
7146,Yellows,5230.0,10.0,146.0618348,8.77,288.6280555,Healthcare,,609.4813286,522.3693093999999
7147,Violets,7185.0,14.0,713.0737581000001,8.815,,Education,847.895481,897.9860663999999,978.5916942
7148,Oranges,8156.0,9.0,259.5353235,3.844,97.70235222,Other,651.4260772000001,574.6531143999999,302.8816603
7149,Turquoises,5780.0,11.0,87.92790759,4.22,316.2439668,Social,,501.778688,445.1202846
7150,Browns,4069.0,13.0,428.2612402,11.931,16.11028667,Education,771.2091164,614.2185887999999,811.1389062999999
7151,Blues,3660.0,12.0,515.0939939,10.34,388.1626255,Education,522.2145119,71.93123059999999,785.6316975999999
7152,Turquoises,6897.0,9.0,103.3577031,3.103,32.27605403,Social,562.8343665,441.22320379999996,442.7291924
7153,Turquoises,9104.0,15.0,107.2533652,0.8959999999999999,42.58129555,Education,543.0280726,441.96020319999997,420.73303780000003
7154,Blues,7621.0,13.0,472.59744129999996,6.379,599.727952,Healthcare,744.2908778,778.6026667,206.65572680000002
7155,Whites,3124.0,7.0,57.11259241,6.876,27.93103133,Social,458.25053669999994,462.4310478,489.6363924
7156,Pinks,6505.0,6.0,275.0738361,3.495,37.77403178,Social,544.3082656,671.5903731000001,710.3785558
7157,Turquoises,8699.0,15.0,152.0442669,1.301,325.01915099999997,Education,471.3878841,414.77344689999995,377.38172819999994
7158,Turquoises,7720.0,13.0,184.34241640000002,2.28,38.51455668,Environment,439.2074147,422.3176645,344.2699681
7159,Yellows,8501.0,12.0,364.3139622,5.499,-45.14761264,Environment,304.5987778,581.7374725999999,203.5847322
7160,Browns,7204.0,15.0,672.8431410000001,8.796,155.8949927,Environment,892.981767,795.4857552,959.3162218
7161,Turquoises,9323.0,14.0,155.72412450000002,0.677,266.4821637,Environment,459.6436204,429.05972429999997,367.3770651
7162,Turquoises,8820.0,14.0,134.0307899,1.18,36.99359981,Education,492.1784007,449.33203,376.16207349999996
7163,Browns,9475.0,13.0,585.242969,6.525,36.90193851,Healthcare,846.0645185000001,799.2569151,864.9575052000001
7164,Turquoises,6520.0,10.0,172.2069286,3.48,228.4411361,Healthcare,441.5145551,,372.8098519
7165,Turquoises,4507.0,13.0,126.93993770000002,5.492999999999999,161.7686888,Environment,518.2198873,395.6263369,
7166,Oranges,3051.0,5.0,,8.949,116.2323795,Military,595.4824399,234.29115099999999,540.6388094
7167,Whites,8518.0,8.0,118.2013978,1.482,207.5355455,Social,453.2139217,412.11171010000004,563.7046452999999
7168,Khakis,3010.0,6.0,260.6121386,6.99,297.35580150000004,Financial,384.3278321,360.6021244,312.6317299
7169,Violets,4194.0,11.0,566.4602229,11.806,31.63221861,Environment,527.3630456000001,994.8881779,774.2519629999999
7170,Yellows,7845.0,14.0,320.9523373,6.155,297.62086760000005,Healthcare,411.42042119999996,341.8480272,235.1377442
7171,Reds,4527.0,7.0,165.588144,7.473,176.65746030000003,Foreign_Affairs,637.6785988,467.8376322,413.80476269999997
7172,Browns,6292.0,13.0,755.6183267000001,9.708,168.74300280000003,Education,940.252251,892.7231331,972.1287451
7173,Violets,6513.0,14.0,644.1539056,9.487,66.88372232,Healthcare,693.5852432999999,934.4939220000001,934.3662502000001
7174,Browns,4359.0,11.0,646.4562012,11.640999999999998,84.80233129999999,Healthcare,992.1413805,748.4786235,837.5808871
7175,Browns,3934.0,12.0,586.4620252999999,12.065999999999999,188.1124919,Healthcare,925.4083705,,828.3704458999999
7176,Pinks,8209.0,5.0,233.32900130000002,1.791,220.9209838,Financial,492.70754129999995,656.2179537000001,673.1623337
7177,Purples,5171.0,13.0,378.83852989999997,10.829,78.27199174,Social,633.9719762999999,839.2604211000001,602.3352725999999
7178,Purples,4177.0,11.0,740.8416969,11.823,161.4587094,Social,978.0403206,916.409502,883.310577
7179,Browns,9906.0,10.0,780.5397871,6.093999999999999,253.22365299999998,Social,954.0880117999999,916.0282894,979.5486411
7180,Pinks,9977.0,6.0,227.2738116,0.023,131.2985951,Social,425.18372769999996,378.6649961,322.9866454
7181,Browns,7122.0,9.0,503.35886270000003,8.878,63.22699294,Social,930.1663221000001,589.3757717,745.6400852
7182,Greys,6840.0,8.0,153.19553369999997,5.16,168.2826618,Military,473.96244900000005,648.8476909,474.7951907
7183,Purples,4096.0,13.0,754.736812,11.904000000000002,119.09577720000001,Education,973.5896316999999,969.7721729,853.064614
7184,Browns,4984.0,15.0,792.3081291,11.015999999999998,241.59515730000004,Environment,989.3150056,923.8926516,956.7691066
7185,Turquoises,3199.0,,164.3653334,6.801,24.276278100000003,Environment,509.98344410000004,403.8186432,367.08859989999996
7186,Turquoises,9182.0,12.0,90.60662484,0.818,,Financial,497.38756229999996,431.5000342,440.7506091
7187,Browns,6917.0,15.0,659.1869632,9.083,53.99086424,Education,930.2653707999999,,927.4824107000001
7188,Purples,3324.0,15.0,490.0097478999999,12.675999999999998,132.0595975,Environment,561.4975206,985.5177432,524.4975319
7189,Blues,6203.0,9.0,423.01885599999997,7.797000000000001,348.6911207,Financial,749.7458579,231.52917620000002,289.0607296
7190,Khakis,6152.0,5.0,107.9302797,3.8480000000000003,39.24685021,Financial,425.170616,436.3512698,455.2971173
7191,Purples,3158.0,10.0,314.1190073,12.842,312.7173186,Healthcare,789.1995861,587.2108002,586.18948
7192,Turquoises,3314.0,13.0,198.638293,6.686,35.24494687,Social,435.95754519999997,351.1473791,385.1146978
7193,Turquoises,5336.0,12.0,166.88654609999998,4.664,135.4252981,Healthcare,482.7339591,369.26433219999996,397.72004960000004
7194,Turquoises,6175.0,11.0,156.00628909999998,3.825,285.1413228,Social,465.8845181,390.2704194,394.48452589999994
7195,Turquoises,9342.0,12.0,143.86198869999998,0.6579999999999999,334.39003039999994,Healthcare,492.2082999,377.4070822,425.12318319999997
7196,Whites,6061.0,11.0,67.76478576,3.9389999999999996,131.1425663,Education,509.9641348999999,433.7513422,510.19301409999997
7197,Turquoises,3192.0,13.0,96.34785356,6.808,204.9826544,Social,480.6294712,439.8558703,427.2650348
7198,Reds,4982.0,10.0,91.83763562,7.018,340.95112919999997,Other,552.3844999,468.4471435,431.4840694
7199,Turquoises,3213.0,13.0,136.3020313,6.787000000000001,57.12258413,Environment,440.8780191000001,389.5614416,446.2770075
7200,Browns,8988.0,13.0,510.33439330000004,7.0120000000000005,39.2162259,Healthcare,918.9355199999999,681.9743541,727.6390949
7201,Khakis,7128.0,7.0,45.16440677,2.872,327.6925758,Healthcare,461.96757289999994,477.5701062,490.49957919999997
7202,Turquoises,4207.0,13.0,63.29622028,5.792999999999999,334.8603245,Healthcare,519.9210561000001,482.5038959,442.5243585
7203,Purples,6308.0,14.0,601.6549551,9.692,223.85796820000002,Healthcare,870.8469008,948.685632,652.1264765
7204,Turquoises,9837.0,15.0,159.472822,0.163,247.3330255,Education,480.03876560000003,412.78726739999996,367.9883742
7205,Browns,3858.0,10.0,619.5224632000001,12.142000000000001,168.6420294,Social,830.6663017000001,819.3235394999999,915.3316222999999
7206,Pinks,3189.0,7.0,219.42656060000002,6.811,29.80005605,Healthcare,574.5027938999999,383.1318217,329.88480930000003
7207,Turquoises,6267.0,10.0,166.4569372,3.733,112.87860990000001,Social,395.54984060000004,422.2181478,396.32715099999996
7208,Yellows,5812.0,11.0,184.5175879,8.187999999999999,287.7777846,Financial,319.1791857,522.5290968,529.0346891
7209,Browns,5737.0,13.0,736.3972947000001,10.263,265.3970084,Healthcare,937.4047721000001,850.2106426000001,977.8185292000002
7210,Turquoises,6464.0,13.0,148.71912319999998,3.536,78.08982087,Healthcare,483.65174759999996,385.3376715,406.7119371
7211,Browns,6785.0,13.0,466.29833820000005,9.215,264.7904205,Social,815.0400206,727.7816087,757.4868237000001
7212,Yellows,8039.0,8.0,312.65499869999996,5.961,297.7145753,Financial,353.5160991,361.8626139,260.8061925
7213,Whites,8023.0,10.0,37.95503412,1.9769999999999999,89.25386053,Education,494.0796871,465.36489819999997,485.6492428
7214,Turquoises,9881.0,11.0,71.92198266,0.11900000000000001,98.60211492,Healthcare,472.8968057,443.25636619999995,465.0951511
7215,Browns,8758.0,,524.950547,7.242000000000001,51.643668299999995,Education,895.3700161,586.4786203,834.3307874
7216,Purples,7491.0,16.0,648.5820183,8.509,232.59903709999998,Education,890.4222568,914.3792919,810.6749078
7217,Greens,6334.0,13.0,255.9446915,3.6660000000000004,313.2085954,Environment,678.8393103999999,497.7769039,316.91738480000004
7218,Violets,9206.0,12.0,679.7025085,6.794,259.5727273,Social,676.4445913,992.8522239,933.5429526
7219,Turquoises,6061.0,12.0,54.11458313,3.9389999999999996,36.71308912,Environment,491.6263258,471.1328417,455.00047939999996
7220,Whites,3453.0,9.0,282.23895120000003,6.547000000000001,266.1194623,Environment,532.5361329,302.1652351,301.350481
7221,Turquoises,5182.0,13.0,148.1914844,4.8180000000000005,22.52788964,Healthcare,532.0756178,448.2803107,364.8817387
7222,Turquoises,9139.0,14.0,135.1719986,0.861,156.786373,Environment,525.1787615000001,424.3625477,390.83739199999997
7223,Greens,6115.0,12.0,279.33408419999995,3.885,206.5545705,Financial,715.2959382,517.8486922000001,322.9220122
7224,Turquoises,9623.0,13.0,118.4731644,0.377,107.49051920000001,Social,449.3070119,426.20449169999995,422.40918480000005
7225,Reds,4733.0,11.0,169.3907872,7.267,248.61982909999998,Other,656.4794836,438.3133302,479.9459534
7226,Browns,9065.0,13.0,806.2190724,6.935,205.03515349999998,Environment,992.4229127,946.6495138,
7227,Reds,4035.0,8.0,73.38583857,7.965,73.39271018,Other,566.0741817,518.0222911999999,526.3605924
7228,Blues,6037.0,9.0,447.8075149,7.962999999999999,412.13534469999996,Social,696.1638611000001,312.1673784,856.0480534
7229,Blues,3785.0,13.0,228.66136769999997,10.215,346.8548278,Environment,556.3698164,594.6373721,700.3802203
7230,Greens,6640.0,12.0,242.1551483,3.36,59.63771428,Environment,652.368395,508.7401886,311.9930927
7231,Turquoises,7849.0,10.0,158.686579,2.151,270.62064560000005,Social,476.4972715,395.2991251,383.0950006
7232,Browns,6513.0,13.0,484.18650959999997,9.487,154.8533541,Education,858.7661423000001,683.6720532,768.3058107999999
7233,Oranges,9886.0,5.0,247.37637830000003,2.114,27.79533348,Military,686.8363569,431.5515603999999,
7234,Turquoises,6158.0,10.0,175.4147642,3.842,91.64856174,Financial,592.4583903,381.34238010000007,
7235,Khakis,8148.0,9.0,307.40970649999997,,26.93147585,Education,373.37424669999996,336.3552161,272.65218070000003
7236,Violets,5164.0,15.0,427.15415329999996,10.835999999999999,333.26829710000004,Environment,702.6868088,778.2981848,752.8415485
7237,Turquoises,5021.0,16.0,93.96071812,4.979,63.69255174,Education,506.93288640000003,473.3247898,410.17247189999995
7238,Browns,5094.0,9.0,632.5866911,10.905999999999999,54.76416515,Social,967.952284,800.2086077,801.763771
7239,Khakis,6581.0,8.0,215.16184669999998,3.4189999999999996,63.50707304,Healthcare,,384.54262689999996,346.739435
7240,Yellows,7103.0,9.0,305.78499139999997,6.897,4.3189890669999995,Financial,588.4272925,344.2039812,252.1841906
