,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Main_transportation_Car,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Main_transportation_Public_or_other,Occupation_Hightech,Occupation_Industry_or_other,Occupation_Public_Sector,Occupation_Services_or_Retail,Occupation_Student_or_Unemployed
6252,9,0.5555555555555556,-0.911331992885256,-0.6622998343502193,0,-0.5656106219141221,1,0.09560689053212616,1,-1,-1,0.046020362634319856,0.7995052075096858,0.9714285714285715,-0.0910003762508366,0.47937453486874304,-0.13182803445565205,-0.5375853252989556,-0.8029115039011803,0.04593506226303532,-1.7612434490920574,-0.0593666668506736,0,-0.3274050855080657,0.5301784957324345,-0.13354058133619234,-0.5645647489987138,-0.912343719256647,-0.2525072978988754,0.46404489291908524,-0.8702727506271953,-0.7725875462091892,1,-0.6480847575222659,0.10901673054765458,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6253,4,0.7777777777777777,0.584492251904608,0.18551060826936344,0,0.19037771999852945,1,-0.3915027068082604,1,-1,1,-0.6339018779105305,0.03729687672042359,0.6819999999999999,-0.3757730097624552,-0.7172373269283598,-0.32572987115492164,-0.8557865912734843,-0.10222081376618108,-0.22348900577758682,-1.454815311711803,-0.3866724239671096,1,-0.4525174051869282,0.7223288745857182,-0.30410192904573724,-0.6371214164033778,0.5886588610452692,-0.2525072978988754,-1.7826277874960834,-0.49193736056517495,2.3476275545923824,-1,1.3713202291930071,-0.34550897265965885,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6254,1,0.11111111111111116,0.048722108665611386,1.1327489974981784,1,-0.197823080159184,-1,0.6891804943164251,-1,-1,-1,-0.018689646119373293,-0.7526973747971438,-0.8825714285714286,0.3668288458013108,0.49294074503818885,2.054669779936576,-0.8951903746667004,-0.36883348237006386,0.4441153240543255,2.0166252653620376,0.8011342560707315,0,-0.9833210555924384,-0.5662961262601514,2.266530404569963,-0.5544289171721025,0.051033956567057226,1.3177187180550454,1.2129357863908081,0.7309932761101816,0.7875200041915967,-1,0.36161773583537066,0.7255790041149731,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6255,8,-1.0,0.25552977231590923,0.4228590576119881,1,-0.06350802424124824,1,0.1729225466664284,-1,1,-1,0.030416845378156143,0.0807059116183182,0.6282857142857143,-0.15497515317895408,0.5676511704092773,0.37512397963538874,0.003522634443064998,-0.017867718659424603,-0.012960349057426844,-0.7929547346259226,0.10572282456852133,-1,0.20105797232826872,-0.18637698330681152,0.4523882500200148,0.042702119831333096,0.25855755907142075,-1.8227333138527961,-0.659291447288499,-0.7211232694205192,0.0074662289912037555,-1,0.36161773583537066,0.5993019946098106,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6256,9,-0.7777777777777778,-0.812070058610928,-0.6193591554796619,1,-0.5470899569277232,1,-0.35735962019005857,1,-1,1,-0.12988139077072525,-0.6539198614431878,0.9394285714285715,-0.445252438044668,0.4455111761709989,-0.2960189003838612,0.26239292904610556,-0.5261242077277384,-0.29228489117100304,-1.7273639314350107,-0.38446136003756276,0,-0.4202498719234638,-0.5757548609403944,-0.2583806214491194,0.6795805753905302,-0.8127381538542042,1.3177187180550454,0.8384903396549467,-0.5464334743257779,-1.5526413214095822,1,-0.6480847575222659,-0.15657471641973245,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6257,4,-0.7777777777777778,-0.5979138651332077,-0.3690904367688099,1,-0.4918092438243374,-1,-0.17263586438188094,1,1,1,0.2780215296146864,0.03712933258914508,0.1448571428571428,-0.1603514698716761,0.9736148648334859,0.17972638406479557,-0.1485656159823282,-0.024343943133707358,-0.01795061887111464,-0.8861234081828014,-0.122587271397591,0,-0.01588056780071871,-0.31363927767828337,0.23175087867327396,0.43702517298928667,-0.5978405814783854,0.7943100460704051,-1.0337368940243605,-0.9367242439309137,0.7875200041915967,-1,0.36161773583537066,-0.23513493068491215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6258,6,-1.0,1.3717398313231255,1.9824430451234807,-1,0.9985599227404842,1,0.5399012061016419,-1,1,-1,-0.7665040250162124,0.7882447900093386,0.22399999999999998,0.8287755494714829,0.1781755781280714,-0.4817178686260664,0.6632890781093572,0.5818552625736315,0.8118176494014281,-0.9699147152453192,0.719634685868936,-1,0.9087550336836441,-0.3234209461315143,1.0586562346751296,0.32595741492394015,1.3786317821721112,-0.2525072978988754,-1.0337368940243605,-0.4374012086913923,1.5675737793919895,-1,1.3713202291930071,-0.146308741346154,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
6259,0,-0.5555555555555556,1.617301130057063,3.0734359832722666,0,1.308548605290232,-1,1.0857241206008668,-1,-1,-1,0.3109556891482155,-0.15897321156456745,0.3257142857142856,2.415865458658383,-0.35766420642937247,1.9785987684417818,0.034273947821609196,0.5851491002084026,1.8998100919083036,0.1323795913821707,1.6573123819899125,0,2.0382141100457667,-0.11562593611849759,1.8254620504852883,0.2139343134399352,1.6250431802618577,-0.7759159698835156,0.46404489291908524,1.4790208052032414,-1.5526413214095822,-1,0.36161773583537066,-1.424864197215474,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6261,4,-0.11111111111111116,-0.29343481556556267,-0.09583382166717083,-1,-0.3771638165092543,1,-0.47212276593456565,1,-1,1,-0.08937612023154551,0.018182561015186227,-0.6434285714285715,-0.4729813032432098,-0.18512971627706098,-0.5571160735539658,-0.6584585809083405,0.21689926197636433,-0.3201111572559723,-0.05153779018465517,-0.4958396957626475,1,-0.6098892982016784,0.23607270124124113,-0.5496465557554019,0.7030576897605416,-0.2923074676505429,-0.7759159698835156,-1.7826277874960834,-0.2627833146185487,-0.7725875462091892,1,2.381022722550644,-0.34792629626873045,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6263,7,-0.11111111111111116,-1.182098987827555,1.3405360330420093,0,-0.5932590164111641,1,1.7659286369883191,-1,1,-1,-0.030697201772718397,-0.5155979983529282,-0.2977142857142857,1.6752934555884784,0.2888934177308675,1.4711611117544685,-0.43492565649127735,0.7017984685486909,1.4199467808411814,1.397416581040832,1.7478657906959802,1,1.3477505866541692,-0.27562364674049,1.3782968818278067,-0.6948041671776961,-1.1840480717704112,0.7943100460704051,0.8384903396549467,0.8832151289396702,-1.5526413214095822,1,0.36161773583537066,1.592526075518458,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6264,1,-0.11111111111111116,1.3195166807934962,3.2451440026376472,-1,0.9361852257035235,-1,2.7194121994381124,-1,1,1,-0.5261626969022057,-0.1508090378556618,-0.5222857142857142,2.6770054488960398,-0.7403691658293174,2.550659451793261,-0.7432452043471579,-0.5591514048461614,2.059795476865429,1.6351781960268932,2.760851094836248,-1,3.111141229188408,0.32243102907943566,2.4289234504361903,-0.7970873620859439,1.3262278423533185,0.27090137408576487,1.2129357863908081,2.3585151135240072,0.7875200041915967,-1,-0.6480847575222659,2.2348555839345856,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6265,9,-0.33333333333333337,1.3195559022716932,0.60936497598769,0,0.9362316047802728,1,0.16066966635282112,1,-1,-1,0.34773983844402,-0.5653741263191971,-0.34371428571428575,0.2293132457187025,0.6847817384447137,-0.23685560418699966,0.4211169404224997,0.9458770209743013,0.3284677926789127,-0.3688557725261034,0.13264412327101008,0,-0.4552949264671476,0.6632609799715528,-0.30810022340937676,-0.5563949346381007,1.326267199610822,1.3177187180550454,1.5873812331266695,-0.7846125505017257,-0.7725875462091892,1,1.3713202291930071,0.11175378913135388,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6267,9,-1.0,-0.7200199446629262,-0.5703535543273597,0,-0.5258947191602681,-1,-0.09393241319915392,1,1,-1,-0.02831545572285532,-0.05772511640737432,0.5642857142857143,-0.17885691480402646,-0.4603639115414755,-0.2818739607575051,-0.8168620505003006,0.11497209453045865,-0.03517667399810104,-1.3301870860448088,-0.14760287301863298,1,-0.44158989271935944,-0.8773317031036398,-0.28846989610281304,0.76923259309901,-0.7203693752048338,0.27090137408576487,0.08959944618322384,-0.6974874655455939,-0.7725875462091892,-1,-0.6480847575222659,0.1027621152325687,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6269,11,0.33333333333333326,-0.10375677098635425,0.09563455374057396,0,-0.2843469809993124,1,0.16256611277005903,-1,1,-1,0.6045297359411252,0.164858002137934,0.1765714285714286,0.14038571010105474,0.5360425537252507,0.3857057249659963,-0.1553960970091386,-0.7266996972384993,0.2519625643988719,-0.9197004301464821,0.19321990770175243,-1,0.16098746440602246,0.05599281227126918,0.41324293876073775,0.7454421789071344,-0.10197278377475785,0.7943100460704051,-0.2848460005526376,-1.2259873587563097,-1.5526413214095822,1,0.36161773583537066,0.11082810223057071,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6270,11,0.5555555555555556,-0.9228279621476351,-0.6128387226308026,0,-0.5674649136639334,1,-0.37529000597229684,-1,-1,-1,-0.20531898205196752,0.636751538936634,-0.8557142857142856,-0.42348306795225965,-0.8665649459342049,0.2094829440081612,0.4325093258328865,0.9076358219860563,-0.27058898760419137,0.1732165099866468,-0.3172355228086616,-1,0.059600574050479235,-0.8509996058615221,0.3110564572867624,0.843249489106944,-0.9238794858598285,-0.2525072978988754,-1.0337368940243605,-0.6831104312775911,-1.5526413214095822,-1,-0.6480847575222659,-0.3535338973849888,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
6271,9,1.0,-0.6602984876478059,-0.4896154684144649,1,-0.5100742127626567,1,-0.06716897073393203,1,1,-1,-0.8491290764461421,0.4098292242289643,-0.1954285714285714,-0.23651030299535605,-0.5638661194375942,-0.11234946913189234,0.218276336972278,-0.03531265471358991,-0.08934474587408796,-0.5258510373833117,-0.12638610542599538,1,-0.29042804983256565,0.7804868290498159,-0.08625681487676776,0.37971171747011434,-0.6604411708056117,-0.7759159698835156,0.46404489291908524,-0.7991928945849989,1.5675737793919895,1,-0.6480847575222659,0.22197146014751748,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6272,2,1.0,-0.6220304119940175,-0.5664812828786351,0,-0.49908076971771614,-1,0.46871969101856725,1,1,-1,0.35567696813094685,0.46580001219473877,0.30400000000000005,0.34655511313660997,-0.3122824386603811,-0.3990495446517713,0.8047407927157249,0.4917577975663774,0.42726029980892394,-1.0546135093879365,0.3240898373840818,1,-0.5876958925880192,-0.9200629252888106,-0.5123191992780343,-0.33840456662760376,-0.6220406164459424,0.27090137408576487,0.08959944618322384,-0.3115193226937816,-0.7725875462091892,1,-0.6480847575222659,0.758582156595682,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6274,10,0.33333333333333326,-0.5456037946945642,0.1234480357323304,-1,-0.5931937127616065,1,2.362654711492259,-1,1,-1,-0.8801131161483925,0.7186322078475564,0.4354285714285715,2.5314362383134323,-0.38932688966630646,2.0746958409865615,0.013880954476451768,-0.18998475582838148,1.971152390753763,0.6850392231627483,2.4431330057597282,1,2.186185741504502,0.3282305863680295,1.9144178641589338,0.16512844543520888,-0.545349420631784,1.3177187180550454,0.8384903396549467,1.6647919327559146,-0.7725875462091892,-1,-0.6480847575222659,1.6546465565943684,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6276,1,1.0,-0.6596011033718482,-0.13931451275469342,0,-0.5098798534054466,-1,1.5127452074154537,-1,1,1,0.15893647165308988,0.9232630955499384,0.6705714285714286,1.3235881035772794,0.8193562828815197,1.4912103761368434,-0.20822270178176383,-0.4518229275884813,1.1761586631308956,0.3722586762217971,1.4951338481984857,0,1.4701235285772951,-0.697830760940815,1.4619323353798102,-0.7286343270244849,-0.6597413722822132,0.27090137408576487,-0.2848460005526376,0.6979826226173692,0.7875200041915967,-1,-0.6480847575222659,1.4842909725839737,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6277,7,-0.33333333333333337,-0.36597169844506183,-0.11443702867338468,1,-0.40831687629685887,-1,2.109133310772638,-1,1,-1,0.28589692868244443,0.6600638737295761,-0.19657142857142862,2.146440277534982,-0.8870559005856253,0.7250528653186361,-0.18678826889382605,-0.9053951738101083,1.7299768367364254,1.2903331055890943,1.9880387622276612,0,0.19928976493695735,-0.8199290652852461,0.4506748164526311,-0.6928093770565602,-0.36509546340508636,1.3177187180550454,1.2129357863908081,1.114405962294581,0.0074662289912037555,-1,-0.6480847575222659,1.9143984337072206,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6279,8,-0.5555555555555556,-0.8984035461433936,-0.5291823515567158,1,-0.5634531867460417,-1,0.40001909059169966,-1,-1,1,-0.9214552288702115,-0.01598950043441416,-0.8254285714285714,0.10042286667997108,-0.4716746927427925,0.7003926024802415,-0.17956536875571483,0.42076279272264583,0.2171179704094765,0.7461433532227788,0.36177229708412645,1,0.5596230219893106,-0.6311070403348519,0.7769975713807379,-0.884555296475984,-0.8993705159754216,-1.2993246418681559,-1.0337368940243605,-0.5584479437819695,0.0074662289912037555,-1,-0.6480847575222659,0.17088315209082686,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6280,9,-1.0,-0.6168047856556134,-0.4393019640480042,0,-0.49752769517996737,1,-0.22401298475634976,1,-1,-1,-0.7425448369533769,0.014943233783488497,0.8251428571428572,-0.004844036770730978,-0.74860324505938,-0.0341313685736694,-0.3903237683144346,-0.18451143146268645,-0.08984410602836145,-1.6063656540884144,-0.20604509768270887,-1,-0.21830635179230576,0.4355874735580485,0.0025288638376650494,-0.255354850258371,-0.616796899715412,-0.7759159698835156,-0.2848460005526376,-0.8251963433424725,0.7875200041915967,1,-0.6480847575222659,-0.19838000573589057,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6281,11,-0.11111111111111116,-0.7595780317995048,-0.446464528466095,0,-0.5354773010699135,1,-0.13371692022441753,-1,1,-1,-0.9873675143494832,0.6797524275610527,-0.6345714285714286,-0.20663835706466285,0.6955104486099601,0.4014004490366879,-0.13690937113895285,-0.8497304179639796,-0.06118295897135766,-0.06091515667901654,-0.08351820933071867,-1,0.24138707495810857,-0.09370255327079424,0.4911300172703047,0.2556965014657222,-0.7600644068609925,-0.2525072978988754,-1.0337368940243605,-0.918875554827958,0.0074662289912037555,1,-0.6480847575222659,-0.11443974339726531,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6282,9,0.5555555555555556,-1.0122270006774357,-0.7952400521286632,-1,-0.5798257964515451,-1,0.1435066760350866,1,-1,1,0.1106646758298595,-0.883208673993081,0.11285714285714277,0.284318595264715,-0.19725262942680666,0.17346832944148244,0.5875821090843834,0.06135461701666012,0.37510242977228314,-0.8522438905257547,0.19733569875190743,0,-0.09286123806848581,-0.4256112708742321,0.14765611339408513,-0.09758624563447715,-1.013588011436346,1.3177187180550454,1.5873812331266695,-1.1773243372578792,1.5675737793919895,1,-0.6480847575222659,-0.11289611251274141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6284,0,0.5555555555555556,2.353383274930493,4.713621964392784,1,2.4027075795777133,-1,0.5016446494447263,-1,-1,-1,0.2619697021888119,-0.058940149423976185,-0.03885714285714281,-0.031221790238230396,-0.8151898734893073,2.0158250231498145,-0.5562205875653989,0.14509739287521373,0.10018172964604767,0.518364096117812,0.5635786345917368,0,2.852383932268775,0.28357658327109325,2.291408912655655,-0.7192962491164305,2.3636735394878734,-0.2525072978988754,0.8384903396549467,0.8158505549639191,-0.7725875462091892,-1,-0.6480847575222659,0.8717681154653938,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6285,7,-0.7777777777777778,-0.16523622211545366,0.5952037148392574,-1,-0.316230517752038,1,2.128287065490755,-1,-1,1,0.632371111391342,-0.39310487086592494,0.5837142857142856,1.9572028885792145,0.328013319977702,1.8497418650939592,0.8735190330708553,0.7265337853980756,1.6075540593480124,0.46421736700521044,2.097639148147255,0,1.9295841515064482,0.30955125014038853,1.7587680505556809,-0.30564932600039385,-0.16366506848694257,0.27090137408576487,0.8384903396549467,1.4847596518492792,0.7875200041915967,1,-0.6480847575222659,1.9976060051258548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6286,1,-0.33333333333333337,-0.8303881263251782,-0.309336411584941,-1,-0.550846298360875,-1,1.3548629311036007,-1,-1,1,0.35472746526777965,0.3277080912023145,0.6188571428571428,0.7466724580770523,0.0800924653188595,1.6294904479545373,0.3616102890856534,-0.8184961923989338,0.7485956085830874,0.42701039672113184,1.243775624326925,1,1.8651642481123651,0.15017696630875133,1.7186310771754583,0.313352216319404,-0.8311196361730373,0.7943100460704051,1.2129357863908081,1.0312013546253238,0.0074662289912037555,-1,-0.6480847575222659,1.943892014923743,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6287,6,-0.5555555555555556,-0.7366911976703118,-0.32197984598612606,1,-0.5300202794800831,-1,0.7828527211395783,-1,-1,-1,0.21706589798009146,0.8123452999569349,0.37142857142857144,1.027320800656738,-0.13656644277936103,1.0565324109822565,0.8693791585137571,0.23072113840249608,0.9612993073221864,-1.1260024930224282,0.9210867868112486,1,0.8591801864490741,-0.412941953644521,1.0203367196167767,-0.9367659789141294,-0.7370983417731614,-0.7759159698835156,-1.4081823407602219,-0.37248463600452525,-0.7725875462091892,1,-0.6480847575222659,0.17002300206408294,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6288,0,-0.5555555555555556,2.8450937066603745,4.782842861873525,-1,3.2714373851243845,-1,1.6287265556426633,-1,-1,1,0.5386098966729498,0.17585851979520917,-0.7474285714285714,1.3099989583985199,-0.2069412786104634,1.8219741465217951,-0.9838049770685507,-0.23869731461435273,1.166503336961926,1.2685534156667073,1.6041020325275623,-1,2.0610841402610247,-0.5788394097018212,1.8393502933980195,-0.7553273395266058,2.8570862046622048,0.7943100460704051,1.2129357863908081,1.0896810260678202,0.0074662289912037555,-1,-0.6480847575222659,1.726912603001501,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6289,1,0.33333333333333326,0.7527447177771031,1.950485277902688,0,0.3393289940440628,-1,1.9667729584937557,-1,1,1,0.19488046998266229,0.9645446844504943,0.8568571428571428,1.6967482801764646,-0.9084039266068141,1.945912386544075,-0.5461703373438813,0.5529103746381476,1.434457140031143,0.1750314841468458,1.9368489527808825,-1,2.1836637371075445,0.9806700859244222,1.9129192547114737,-0.7423252961882333,0.7574937935708972,0.7943100460704051,1.5873812331266695,1.4375673433634768,0.0074662289912037555,1,1.3713202291930071,1.9653924430432368,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6290,9,1.0,-0.24570650747290407,-0.28062819704691355,-1,-0.35535514266144896,-1,0.26049075884128303,1,-1,1,0.8836878207170777,-0.5530733493007822,0.35257142857142854,0.24231338623995094,-0.5623423335258579,-0.19208494023484238,0.6237381343279331,0.6961855926650367,0.3395359838605074,-1.1060377772602399,0.2005262458747055,-1,-0.42111125511577,0.48704739463899593,-0.2595842534757184,0.06357387797099712,-0.24441393105623235,1.3177187180550454,1.2129357863908081,-0.7669758914321329,0.7875200041915967,-1,-0.6480847575222659,0.3376940517440263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6291,9,-0.11111111111111116,-0.38246622551709075,-0.37713400588689744,0,-0.4150656824494247,-1,-0.046823344607707644,1,-1,1,0.3058343823100875,-0.907780970418945,-0.96,-0.2824599813161178,0.4873802383652368,-0.31150508482299893,-0.5837071818328093,0.023837081859725773,-0.13307598260014597,0.28362743806541574,-0.1568519285881078,-1,-0.4525368651395049,-0.5255421955683828,-0.3041299062065716,0.275086463964596,-0.3816470922374305,-0.2525072978988754,0.8384903396549467,-0.5604112889592557,0.7875200041915967,1,-0.6480847575222659,0.39183082345175996,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6292,11,0.11111111111111116,-0.6921213625890097,-0.6189861995150393,0,-0.5187069232983452,1,-0.415807132901747,1,-1,-1,0.6977116674725141,-0.7782248424038265,0.30600000000000005,-0.6813372357098707,-0.1854469535846509,-0.6267650557252791,0.28943251168462947,-0.7579785256486415,-0.5365784043652859,-1.35166428027383,-0.5380076912927237,-1,-0.6346291912816666,-0.7503267015744163,-0.5925453677930803,0.4800001700719416,-0.6923742119832771,-0.7759159698835156,-1.4081823407602219,-0.1799555542785088,1.5675737793919895,1,1.3713202291930071,0.13700032515346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6293,1,0.7777777777777777,-0.29997816347434497,0.21808987020694837,0,-0.38007262444811063,1,1.2110298058750237,-1,-1,1,0.7478267658303372,-0.03646350289765876,-0.518,1.0770071880425092,0.12570380629058286,1.2370178853951879,-0.5597441108021348,0.00531763806936536,0.9979922200937059,1.6306407606263957,1.2087526144134584,1,1.11970523063665,0.7997441735853474,1.2163920251143743,0.7883639832190619,-0.2988734674527041,-0.7759159698835156,0.46404489291908524,0.22983574252806235,0.7875200041915967,1,-0.6480847575222659,1.1513087021731536,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6294,4,-0.5555555555555556,-0.9506254626237798,-0.639523571051222,1,-0.5716992833975135,-1,-0.11114179923184864,1,-1,1,-0.46427810326897245,-0.7204628989338318,-0.8608571428571429,-0.1725630301205495,0.9783330029615234,0.21673245851971895,-0.0360118964470465,0.6453291373956527,-0.029309296715790367,0.17866143246724356,-0.08574653384214735,-1,0.025725270518319666,-0.7590068397857833,0.27582793001322325,-0.16517804524015722,-0.9517732173122517,-0.7759159698835156,-2.1570732342319445,-1.0100846047177159,0.0074662289912037555,1,-0.6480847575222659,-0.06667709979508649,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6295,2,-0.11111111111111116,-0.9313601831529761,-0.7322387324850347,1,-0.5688021443121363,1,0.4701133454431846,1,-1,1,-0.6897299712312469,-0.9951205962377053,0.5274285714285714,0.38906629898284184,0.7987937679049975,-0.46152617584793465,-0.6970480022234231,0.4567706928762396,0.46252785689482656,-1.2911651416005319,0.3293845965203807,0,-0.6334823504038505,0.43270545557704465,-0.5905248736914871,0.08867792885068204,-0.9324412442552511,-0.2525072978988754,-0.659291447288499,-0.2758835704901185,-0.7725875462091892,1,-0.6480847575222659,0.7105038673100724,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6296,9,0.5555555555555556,-0.33512350739470786,-0.3236796635415316,1,-0.39536180985576574,1,0.20903443058753288,1,1,1,-0.4823351655785827,0.16330201173320602,0.24371428571428577,0.14913433502680457,0.7066141606669356,-0.17971742611241245,-0.7564251974728101,0.029524318225495838,0.259551660435561,-0.9907869180876072,0.1435648325260747,-1,-0.399333672705623,0.601211022475346,-0.22942551406439535,0.02358022463346021,-0.3341404796692214,-0.7759159698835156,-0.659291447288499,-0.7834890033672129,-0.7725875462091892,1,0.36161773583537066,0.34752855424849527,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6298,9,0.5555555555555556,-0.3410416855832053,-0.41713864446125437,1,-0.39788090079181176,1,-0.15548717861076783,1,1,-1,0.09226914136259579,0.07613843767730089,0.7651428571428571,-0.27052871492630004,-0.1611941069071413,-0.47374299087669786,0.9350160752789967,0.4605030816409521,-0.12167196599637435,-1.5428415584814514,-0.2385177964297792,1,-0.5742294784885836,0.11795044312753866,-0.4901632793398629,0.35398889095463515,-0.34007914603578665,-0.7759159698835156,0.46404489291908524,-0.47835697881598443,1.5675737793919895,-1,-0.6480847575222659,0.13158017026565585,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6299,1,0.33333333333333326,-0.31637905112452064,0.16271448493317972,-1,-0.38727763982709157,1,1.0052663790333265,-1,1,-1,-0.02779654483334071,-0.22866693728789922,0.5551428571428572,0.61039900825904,-0.26961667818684565,1.0746676469064305,0.7176373127973759,-0.5148136138247211,0.6417138298304177,0.49446693634185934,0.922039406810314,-1,0.9803072102000994,-0.7735085032906204,1.1130945884639893,-0.6457682289660405,-0.315331133231905,0.7943100460704051,0.46404489291908524,0.21364013896025583,0.7875200041915967,-1,-0.6480847575222659,1.3858820897556525,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6301,12,0.7777777777777777,-1.2655941952637781,-0.890634107702966,1,-0.5950323162283597,1,0.7045630391443328,-1,1,1,0.12327330983178109,0.2138363351046737,-0.013714285714285679,0.6850489357480287,-0.6196191164184035,0.9105785696226313,-0.9645381967151988,-0.6323685934743395,0.7005714285803872,0.49174447510156055,0.7489036310042836,-1,0.7251599556568594,0.9980957956116783,0.5299148981102092,0.19116583596162195,-1.2678323280079427,0.7943100460704051,1.5873812331266695,-0.50491287057751,-1.5526413214095822,1,-0.6480847575222659,0.5349938447999715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6302,9,0.33333333333333326,-0.849738883580004,-0.6052655511122251,0,-0.5546480031103654,1,-0.02278835841072911,1,-1,1,-0.7782931449391708,0.6019300389390079,-0.8091428571428572,-0.15295469584591218,0.05078413528592818,-0.04305329900159614,-0.1884469057431014,-0.14818486179140722,-0.011086630807732334,0.1239097119679091,-0.06506675502485922,1,-0.238703650084854,0.75161267022764,-0.02214779574904023,0.8640007423597504,-0.8505373831404182,0.27090137408576487,-0.2848460005526376,-0.9025456209657151,0.0074662289912037555,-1,-0.6480847575222659,0.19001732479233327,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6303,1,1.0,-0.30041751488261537,0.11522562956298445,-1,-0.38026723512462035,-1,0.8536492801709621,-1,1,1,0.11560637013178754,0.13838822981793775,-0.9474285714285714,0.49232769771671464,0.9627156205361211,0.8967979348185061,-0.15934978538554156,0.5705042049103246,0.5470266920915117,2.0852917877562303,0.7729264669771904,1,0.7471965891772948,0.2883431481722969,0.9318468405851451,0.36507674357732767,-0.2993143403698634,0.7943100460704051,1.2129357863908081,-0.036812104867590345,0.7875200041915967,-1,1.3713202291930071,1.221075179453939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6304,9,0.11111111111111116,-0.9022504585744195,-0.6853040403933994,-1,-0.5641031157659854,1,-0.2794380792233637,1,-1,-1,-0.23582264399019515,-0.20976478227041417,0.6251428571428572,-0.3850378941709817,0.8223324208483178,-0.3644561105356767,-0.41784996125581186,0.18681105394475317,-0.23258795022408157,-1.3946186687318716,-0.33035619466271715,1,-0.48154752034905013,-0.29304087692391023,-0.3464107022054892,0.3086463036170284,-0.9032307456417216,1.3177187180550454,1.2129357863908081,-0.5398497000195349,-0.7725875462091892,1,-0.6480847575222659,-0.034144269469548495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
